,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,opinion
1178,6.9,0.3,0.33,1.410986973710262,-3.3524072174927233,26.0,155.0,0.9925,3.25,0.79,2.509599262378372,1
1179,8.1,0.29,0.49,1.9600947840472698,-3.170085660698769,22.0,124.0,0.9944,3.14,0.41,2.379546134130174,1
1180,5.8,0.17,0.3,0.3364722366212129,-3.2968373663379125,55.0,130.0,0.9909,3.29,0.38,2.424802725718295,1
1181,5.9,0.415,0.02,-0.2231435513142097,-3.270169119255751,22.0,63.0,0.9932,3.36,0.36,2.2300144001592104,0
1182,6.6,0.23,0.26,0.26236426446749106,-3.101092789211817,16.0,128.0,0.9934,3.36,0.6,2.302585092994046,1
1184,6.9,0.35,0.74,0.0,-3.123565645063876,18.0,132.0,0.992,3.13,0.55,2.322387720290225,0
1185,7.6,0.14,0.74,0.47000362924573563,-3.2188758248682006,27.0,103.0,0.9916,3.07,0.4,2.379546134130174,1
1186,9.2,0.28,0.49,2.468099531471619,-3.170085660698769,29.0,137.0,0.998,3.1,0.34,2.312535423847214,0
1187,6.2,0.18,0.49,1.5040773967762742,-3.0576076772720784,17.0,90.0,0.9919,3.27,0.37,2.451005098112319,1
1188,5.3,0.165,0.24,0.09531017980432493,-2.9759296462578115,25.0,105.0,0.9925,3.32,0.47,2.2082744135228043,0
1189,9.8,0.25,0.74,2.302585092994046,-2.8824035882469876,36.0,225.0,0.9977,3.06,0.43,2.302585092994046,0
1190,6.8,0.22,0.49,-0.10536051565782628,-2.9565115604007097,26.0,128.0,0.991,3.25,0.35,2.4336133554004498,1
1191,7.2,0.22,0.49,0.0,-3.101092789211817,34.0,140.0,0.99,3.05,0.34,2.5416019934645457,1
1192,7.4,0.25,0.49,0.09531017980432493,-3.170085660698769,35.0,156.0,0.9917,3.13,0.55,2.424802725718295,0
1193,8.2,0.18,0.49,0.09531017980432493,-3.4112477175156566,28.0,81.0,0.9923,3.0,0.68,2.341805806147327,1
1194,6.1,0.22,0.49,0.4054651081081644,-2.9759296462578115,18.0,87.0,0.9928,3.3,0.46,2.2617630984737906,0
1195,7.0,0.39,0.24,0.0,-3.036554268074246,8.0,119.0,0.9923,3.0,0.31,2.312535423847214,0
1196,6.5,0.36,0.49,1.0647107369924282,-3.506557897319982,16.0,94.0,0.9902,3.1,0.49,2.4932054526026954,1
1197,7.1,0.29,0.49,0.1823215567939546,-3.473768074496991,32.0,99.0,0.9893,3.07,0.33,2.501435951739211,1
1198,6.9,0.23,0.24,2.653241964607215,-2.9374633654300153,19.0,94.0,0.9982,3.17,0.5,2.2617630984737906,0
1199,8.5,0.56,0.74,2.8820035082256483,-2.9759296462578115,51.0,243.0,1.0005,2.99,0.7,2.2192034840549946,0
1200,6.3,0.23,0.49,1.9600947840472698,-2.995732273553991,67.0,210.0,0.9951,3.23,0.34,2.2512917986064953,0
1201,6.1,0.25,0.49,2.028148247292285,-2.9565115604007097,67.0,226.0,0.9956,3.16,0.47,2.186051276738094,0
1202,7.2,0.26,0.74,2.6100697927420065,-2.995732273553991,56.0,162.0,0.998,3.03,0.44,2.174751721484161,0
1203,7.2,0.31,0.24,0.3364722366212129,-2.864704011147587,17.0,117.0,0.9928,3.16,0.35,2.3513752571634776,0
1204,8.0,0.25,0.49,0.1823215567939546,-2.796881414808826,27.0,117.0,0.9938,3.08,0.34,2.2407096892759584,0
1205,7.0,0.18,0.49,1.667706820558076,-3.2188758248682006,34.0,125.0,0.9914,3.24,0.4,2.501435951739211,1
1206,7.8,0.43,0.49,2.5649493574615367,-3.4112477175156566,37.0,158.0,0.9955,3.14,0.35,2.424802725718295,1
1207,8.3,0.2,0.74,1.4929040961781488,-3.123565645063876,33.0,130.0,0.9924,3.25,0.42,2.501435951739211,1
1208,6.3,0.27,0.49,0.1823215567939546,-2.7646205525906042,35.0,92.0,0.9911,3.38,0.42,2.501435951739211,1
1209,7.4,0.16,0.49,0.1823215567939546,-2.900422093749666,18.0,150.0,0.9917,3.23,0.47,2.4159137783010487,1
1210,6.9,0.19,0.49,1.8870696490323797,-3.3242363405260273,49.0,172.0,0.9932,3.2,0.27,2.4423470353692043,1
1211,7.2,0.4,0.49,0.09531017980432493,-3.036554268074246,11.0,138.0,0.9929,3.01,0.42,2.2300144001592104,0
1212,7.6,0.52,0.49,2.6390573296152584,-3.3813947543659757,37.0,156.0,0.9958,3.14,0.38,2.468099531471619,1
1213,8.3,0.21,0.49,2.9856819377004897,-2.9187712324178627,50.0,231.0,1.0012,2.99,0.54,2.2192034840549946,0
1214,6.9,0.34,0.74,2.4159137783010487,-2.6736487743848776,44.0,150.0,0.9968,3.0,0.81,2.2192034840549946,0
1215,7.1,0.22,0.74,0.9932517730102834,-3.123565645063876,42.0,144.0,0.991,3.31,0.41,2.501435951739211,1
1216,7.9,0.11,0.49,1.5040773967762742,-3.036554268074246,27.0,133.0,0.9946,3.24,0.42,2.3608540011180215,1
1217,8.5,0.17,0.74,1.2809338454620642,-2.995732273553991,29.0,128.0,0.9928,3.28,0.4,2.517696472610991,1
1218,6.4,0.145,0.49,1.6863989535702288,-3.036554268074246,54.0,164.0,0.9946,3.56,0.44,2.379546134130174,1
1219,8.3,0.19,0.49,0.1823215567939546,-2.9759296462578115,11.0,137.0,0.9918,3.06,0.46,2.3978952727983707,1
1220,8.0,0.44,0.49,2.2082744135228043,-3.473768074496991,46.0,151.0,0.9926,3.16,0.27,2.5416019934645457,1
1221,7.0,0.2,0.74,-0.2231435513142097,-3.123565645063876,19.0,163.0,0.9931,3.46,0.53,2.322387720290225,0
1222,7.1,0.25,0.49,1.0986122886681098,-3.506557897319982,30.0,96.0,0.9903,3.13,0.39,2.509599262378372,1
1223,6.5,0.24,0.24,0.47000362924573563,-3.079113882493042,15.0,60.0,0.9928,3.19,0.39,2.2823823856765264,0
1224,7.8,0.21,0.49,0.30010459245033816,-2.9565115604007097,6.0,48.0,0.9911,3.15,0.28,2.4336133554004498,0
1225,7.0,0.2,0.49,1.7749523509116738,-3.270169119255751,39.0,128.0,0.9938,3.21,0.48,2.379546134130174,1
1226,6.9,0.25,0.24,1.2809338454620642,-2.864704011147587,13.0,85.0,0.9942,2.99,0.48,2.2512917986064953,0
1227,7.2,0.08,0.49,0.26236426446749106,-2.995732273553991,18.0,148.0,0.9945,3.46,0.44,2.322387720290225,1
1228,7.1,0.85,0.49,2.163323025660538,-3.575550768806933,40.0,184.0,0.9962,3.22,0.36,2.3702437414678603,0
1229,7.6,0.51,0.24,0.1823215567939546,-3.2188758248682006,10.0,104.0,0.992,3.05,0.29,2.379546134130174,1
1230,7.9,0.22,0.24,1.5260563034950492,-3.123565645063876,39.0,159.0,0.9927,2.99,0.28,2.4423470353692043,1
1231,7.7,0.16,0.49,0.6931471805599453,-2.8824035882469876,20.0,124.0,0.9948,3.32,0.49,2.3702437414678603,1
1232,6.6,0.25,0.24,0.5306282510621704,-3.036554268074246,26.0,124.0,0.9942,3.37,0.6,2.312535423847214,1
1233,6.7,0.16,0.49,0.8754687373538999,-3.079113882493042,57.0,187.0,0.9952,3.62,0.81,2.341805806147327,1
1234,7.5,0.32,0.24,1.5260563034950492,-2.9374633654300153,8.0,134.0,0.9958,3.14,0.5,2.2082744135228043,0
1235,7.4,0.28,0.49,0.4054651081081644,-3.3813947543659757,20.0,126.0,0.9918,2.98,0.39,2.3608540011180215,1
1236,6.2,0.15,0.49,-0.10536051565782628,-3.4112477175156566,17.0,51.0,0.9932,3.3,0.7,2.2407096892759584,1
1237,6.7,0.25,0.74,2.9652730660692823,-2.9187712324178627,44.0,169.0,1.0004,3.51,0.45,2.2823823856765264,1
1238,6.5,0.26,0.74,2.5877640352277083,-3.123565645063876,68.0,224.0,0.9972,3.18,0.54,2.2512917986064953,1
1239,7.9,0.16,0.74,2.8820035082256483,-3.2968373663379125,52.0,187.0,0.9998,2.99,0.41,2.2300144001592104,0
1240,5.6,0.185,0.49,0.09531017980432493,-3.506557897319982,28.0,117.0,0.9918,3.55,0.45,2.33214389523559,1
1241,7.5,0.2,0.49,0.26236426446749106,-3.473768074496991,8.0,97.0,0.9918,3.06,0.62,2.4069451083182885,0
1242,8.0,0.3,0.49,2.2407096892759584,-3.079113882493042,47.0,188.0,0.9964,3.14,0.48,2.302585092994046,0
1243,8.0,0.34,0.49,2.1972245773362196,-3.4112477175156566,39.0,180.0,0.9936,3.13,0.38,2.509599262378372,1
1244,7.7,0.35,0.49,2.157559320943788,-3.4112477175156566,42.0,186.0,0.9931,3.14,0.38,2.517696472610991,1
1245,7.6,0.29,0.49,2.2617630984737906,-3.506557897319982,45.0,197.0,0.9938,3.13,0.38,2.509599262378372,1
1246,6.7,0.62,0.24,0.09531017980432493,-3.2441936328524905,6.0,62.0,0.9934,3.41,0.32,2.341805806147327,0
1247,6.8,0.27,0.49,0.1823215567939546,-3.123565645063876,35.0,126.0,0.99,3.13,0.48,2.4932054526026954,1
1248,7.7,0.27,0.49,0.5877866649021191,-3.1941832122778293,23.0,86.0,0.9914,3.16,0.42,2.5257286443082556,1
1249,6.7,0.51,0.24,0.7419373447293773,-3.146555163288575,14.0,155.0,0.9904,3.22,0.6,2.5649493574615367,1
1250,7.4,0.19,0.49,2.2300144001592104,-3.506557897319982,26.0,132.0,0.994,2.99,0.32,2.3978952727983707,1
1251,8.3,0.2,0.49,0.5306282510621704,-3.2188758248682006,34.0,169.0,0.9938,3.05,0.37,2.312535423847214,0
1252,6.6,0.3,0.24,0.1823215567939546,-3.3813947543659757,17.0,121.0,0.9933,3.13,0.36,2.2192034840549946,0
1253,6.8,0.36,0.24,1.5260563034950492,-3.2441936328524905,24.0,124.0,0.9909,3.27,0.34,2.533696813957432,1
1254,7.0,0.17,0.74,2.5494451709255714,-3.101092789211817,24.0,126.0,0.9942,3.26,0.38,2.501435951739211,1
1255,9.2,0.18,0.49,0.4054651081081644,-3.1941832122778293,39.0,130.0,0.9945,3.04,0.49,2.2823823856765264,1
1256,8.1,0.2,0.49,2.0918640616783932,-2.9759296462578115,51.0,205.0,0.9954,3.1,0.52,2.3978952727983707,1
1257,7.8,0.26,0.74,2.0149030205422647,-3.123565645063876,59.0,160.0,0.996,3.22,0.64,2.302585092994046,1
1258,6.8,0.21,0.49,2.6741486494265287,-2.8134107167600364,50.0,170.0,0.9991,3.55,0.44,2.2823823856765264,1
1259,7.9,0.2,0.49,0.47000362924573563,-2.9374633654300153,15.0,144.0,0.993,3.16,0.47,2.3513752571634776,0
1260,8.0,0.18,0.49,0.5877866649021191,-2.796881414808826,10.0,145.0,0.9942,3.23,0.48,2.302585092994046,0
1261,8.8,0.23,0.74,1.1631508098056809,-3.170085660698769,15.0,126.0,0.9934,3.02,0.51,2.4159137783010487,1
1262,7.3,0.22,0.49,2.2407096892759584,-3.3813947543659757,29.0,134.0,0.9939,2.99,0.32,2.3978952727983707,1
1263,7.3,0.22,0.49,2.2925347571405443,-3.473768074496991,48.0,161.0,0.9937,3.01,0.28,2.4159137783010487,1
1264,7.3,0.155,0.49,0.26236426446749106,-3.2441936328524905,34.0,136.0,0.9926,3.14,0.77,2.3513752571634776,1
1265,8.2,0.22,0.49,2.2617630984737906,-3.2968373663379125,53.0,154.0,0.9951,3.02,0.33,2.3608540011180215,1
1266,8.2,0.24,0.49,2.2300144001592104,-3.270169119255751,52.0,163.0,0.9952,3.02,0.33,2.3608540011180215,1
1267,8.4,0.23,0.49,2.0541237336955462,-3.3524072174927233,22.0,95.0,0.9935,3.04,0.34,2.4849066497880004,1
1268,8.3,0.2,0.49,0.5306282510621704,-3.270169119255751,38.0,167.0,0.9939,3.05,0.37,2.312535423847214,1
1269,6.9,0.21,0.49,0.3364722366212129,-3.1941832122778293,15.0,164.0,0.9927,3.25,0.63,2.3978952727983707,0
1270,8.0,0.25,0.49,2.1972245773362196,-3.123565645063876,31.0,185.0,0.998,3.34,0.49,2.302585092994046,1
1271,6.6,0.21,0.49,2.8986705607108596,-3.170085660698769,41.0,158.0,0.9997,3.28,0.39,2.163323025660538,1
1272,7.2,0.27,0.74,2.5257286443082556,-3.2968373663379125,47.0,156.0,0.9981,3.04,0.44,2.163323025660538,0
1273,14.2,0.27,0.49,0.09531017980432493,-3.2968373663379125,33.0,156.0,0.992,3.15,0.54,2.4069451083182885,1
1274,7.9,0.28,0.49,2.0412203288596382,-3.101092789211817,48.0,195.0,0.9954,3.04,0.55,2.3978952727983707,1
1275,7.4,0.27,0.49,0.09531017980432493,-3.2968373663379125,33.0,156.0,0.992,3.15,0.54,2.4069451083182885,1
1276,8.1,0.3,0.49,2.0918640616783932,-3.2968373663379125,26.0,174.0,0.9943,3.1,0.3,2.4159137783010487,1
1277,7.5,0.23,0.49,2.0412203288596382,-3.0159349808715104,61.0,209.0,0.9941,3.14,0.3,2.4069451083182885,1
1278,7.3,0.26,0.49,1.6094379124341003,-3.575550768806933,32.0,107.0,0.9936,3.24,0.54,2.379546134130174,1
1279,7.1,0.18,0.74,2.747270914255491,-3.123565645063876,44.0,176.0,0.9996,3.38,0.67,2.1972245773362196,1
1280,8.5,0.15,0.49,0.4054651081081644,-3.473768074496991,17.0,122.0,0.9932,3.03,0.4,2.33214389523559,1
1281,8.9,0.13,0.49,0.0,-3.575550768806933,6.0,24.0,0.9926,2.91,0.32,2.2925347571405443,0
1282,8.1,0.28,0.49,0.0,-3.2188758248682006,32.0,148.0,0.9936,3.13,0.41,2.302585092994046,1
1283,6.0,0.17,0.49,0.0,-3.3813947543659757,26.0,106.0,0.992,3.21,0.42,2.2823823856765264,1
1284,7.1,0.53,0.24,-0.2231435513142097,-3.540459448995663,29.0,86.0,0.993,3.16,0.32,2.2082744135228043,0
1285,7.2,0.16,0.49,0.26236426446749106,-3.2968373663379125,27.0,104.0,0.9924,3.23,0.57,2.3608540011180215,1
1286,7.3,0.14,0.49,0.09531017980432493,-3.270169119255751,28.0,99.0,0.9928,3.2,0.72,2.3608540011180215,1
1287,7.9,0.12,0.49,1.6486586255873816,-3.0159349808715104,33.0,152.0,0.9952,3.18,0.47,2.3608540011180215,1
1288,6.7,0.29,0.49,1.547562508716013,-3.3813947543659757,35.0,156.0,0.9945,3.13,0.45,2.2925347571405443,1
1289,6.7,0.3,0.49,1.5686159179138452,-3.3813947543659757,36.0,158.0,0.9945,3.12,0.45,2.2925347571405443,1
1290,7.1,0.36,0.24,0.5877866649021191,-3.6888794541139363,32.0,102.0,0.9903,3.34,0.59,2.5494451709255714,1
1291,7.9,0.18,0.49,1.6486586255873816,-2.9759296462578115,36.0,157.0,0.9953,3.18,0.48,2.3608540011180215,1
1292,6.6,0.19,0.99,0.1823215567939546,-2.1037342342488805,45.0,129.0,0.9936,3.09,0.31,2.163323025660538,1
1293,7.3,0.21,0.49,0.5877866649021191,-3.270169119255751,44.0,152.0,0.9912,3.32,0.44,2.533696813957432,1
1294,6.9,0.3,0.49,2.028148247292285,-2.864704011147587,25.0,156.0,0.9962,3.43,0.63,2.3978952727983707,1
1295,7.9,0.42,0.49,2.1041341542702074,-2.8824035882469876,32.0,164.0,0.9965,3.29,0.6,2.4159137783010487,1
1296,6.9,0.24,0.49,0.26236426446749106,-3.4420193761824103,35.0,148.0,0.9932,3.45,0.57,2.3702437414678603,1
1297,7.6,0.23,0.49,2.302585092994046,-3.3242363405260273,45.0,182.0,0.9967,3.08,0.58,2.2617630984737906,1
1298,6.2,0.43,0.49,1.8562979903656263,-3.101092789211817,12.0,115.0,0.9963,3.27,0.57,2.1972245773362196,0
1299,8.8,0.35,0.49,0.0,-3.3242363405260273,14.0,56.0,0.992,2.96,0.33,2.3513752571634776,0
1300,7.8,0.3,0.74,0.5877866649021191,-3.4112477175156566,33.0,156.0,0.991,3.29,0.52,2.5494451709255714,1
1301,9.1,0.28,0.49,0.6931471805599453,-2.8302178350764176,10.0,112.0,0.9958,3.15,0.46,2.312535423847214,0
1302,7.1,0.34,0.49,0.4054651081081644,-3.611918412977808,26.0,126.0,0.99,3.3,0.33,2.501435951739211,1
1303,8.5,0.19,0.49,1.252762968495368,-3.123565645063876,29.0,117.0,0.9938,3.14,0.51,2.312535423847214,1
1304,7.6,0.18,0.49,2.89314568477889,-3.079113882493042,36.0,158.0,0.9996,3.06,0.41,2.2192034840549946,0
1305,7.5,0.19,0.49,0.5877866649021191,-2.900422093749666,19.0,110.0,0.9946,3.33,0.44,2.2925347571405443,0
1306,7.4,0.3,0.49,2.1041341542702074,-2.900422093749666,49.0,188.0,0.9974,3.52,0.58,2.272125885509337,1
1307,6.7,0.3,0.74,1.6094379124341003,-3.270169119255751,35.0,157.0,0.9945,3.21,0.46,2.2925347571405443,0
1308,6.6,0.3,0.74,1.5260563034950492,-3.1941832122778293,36.0,159.0,0.9946,3.21,0.45,2.2925347571405443,0
1309,6.9,0.22,0.49,1.9459101490553132,-2.7646205525906042,50.0,168.0,0.9957,3.54,0.5,2.33214389523559,1
1310,7.8,0.26,0.49,1.1314021114911006,-3.101092789211817,21.0,116.0,0.9931,3.16,0.35,2.33214389523559,0
1311,8.5,0.17,0.49,2.174751721484161,-3.036554268074246,23.0,108.0,0.9947,2.88,0.34,2.3513752571634776,0
1312,6.8,0.17,0.74,0.8754687373538999,-2.9374633654300153,61.0,182.0,0.9953,3.63,0.76,2.3513752571634776,1
1313,6.2,0.27,0.49,0.3364722366212129,-2.995732273553991,20.0,74.0,0.9931,3.32,0.44,2.2823823856765264,1
1314,7.1,0.64,0.49,0.5877866649021191,-2.995732273553991,17.0,128.0,0.9946,3.31,0.58,2.3608540011180215,0
1315,6.4,0.18,0.74,2.4765384001174837,-3.079113882493042,54.0,168.0,0.9978,3.58,0.68,2.312535423847214,0
1316,7.6,0.31,0.49,2.5952547069568657,-2.7806208939370456,50.0,191.0,0.9989,3.22,0.53,2.1972245773362196,0
1317,9.8,0.31,0.49,2.7343675094195836,-3.079113882493042,13.0,119.0,1.0004,3.18,0.45,2.2512917986064953,0
1318,9.0,0.3,0.49,1.9740810260220096,-3.2441936328524905,32.0,84.0,0.9938,2.94,0.32,2.4423470353692043,1
1319,8.4,0.24,0.49,2.0014800002101243,-3.2441936328524905,46.0,108.0,0.9934,3.03,0.33,2.4765384001174837,1
1320,6.4,0.25,0.74,2.0541237336955462,-3.101092789211817,52.0,209.0,0.9956,3.21,0.42,2.2192034840549946,1
1321,7.3,0.3,0.74,2.6026896854443837,-3.2441936328524905,46.0,165.0,0.9982,3.02,0.4,2.163323025660538,0
1322,9.3,0.31,0.49,0.26236426446749106,-3.170085660698769,34.0,147.0,0.9948,3.11,0.46,2.2823823856765264,0
1323,7.0,0.27,0.74,0.4054651081081644,-3.3242363405260273,27.0,122.0,0.9926,3.35,0.48,2.4159137783010487,1
1324,7.9,0.14,0.74,0.1823215567939546,-3.575550768806933,30.0,165.0,0.991,3.08,0.82,2.509599262378372,1
1325,6.4,0.12,0.49,1.8562979903656263,-3.170085660698769,49.0,161.0,0.9945,3.34,0.44,2.341805806147327,1
1326,6.8,0.21,0.74,0.1823215567939546,-3.0576076772720784,25.0,111.0,0.9916,3.13,0.41,2.3702437414678603,1
1327,8.6,0.16,0.49,1.9878743481543455,-3.146555163288575,9.0,63.0,0.9953,3.13,0.59,2.3513752571634776,1
1328,7.0,0.29,0.49,1.33500106673234,-3.0576076772720784,37.0,136.0,0.9938,2.95,0.4,2.2407096892759584,1
1329,6.4,0.27,0.49,1.9878743481543455,-3.079113882493042,53.0,206.0,0.9956,3.24,0.43,2.2192034840549946,1
1330,6.6,0.55,0.01,0.9932517730102834,-3.3813947543659757,56.0,122.0,0.9906,3.15,0.3,2.4765384001174837,0
1331,6.3,0.24,0.74,0.3364722366212129,-1.760260802168684,24.0,108.0,0.9932,3.27,0.39,2.2925347571405443,1
1332,6.7,0.33,0.49,0.47000362924573563,-1.7897614665653818,20.0,94.0,0.9914,3.11,0.5,2.4336133554004498,1
1333,8.2,0.34,0.49,2.0794415416798357,-3.079113882493042,55.0,223.0,0.996,3.08,0.52,2.3702437414678603,1
1334,5.6,0.39,0.24,1.547562508716013,-3.3813947543659757,27.0,77.0,0.9906,3.28,0.36,2.5416019934645457,0
1335,5.6,0.41,0.24,0.6418538861723947,-3.3813947543659757,10.0,53.0,0.98815,3.32,0.5,2.6026896854443837,1
1336,6.7,0.41,0.01,1.0296194171811581,-3.036554268074246,39.0,137.0,0.9942,3.24,0.35,2.2512917986064953,0
1337,7.1,0.26,0.49,0.7884573603642703,-3.4420193761824103,31.0,113.0,0.9903,3.37,0.42,2.5572273113676265,1
1338,7.5,0.32,0.49,0.5306282510621704,-3.473768074496991,44.0,109.0,0.9906,3.07,0.46,2.5257286443082556,1
1339,5.8,0.19,0.49,1.589235205116581,-3.2188758248682006,44.0,118.0,0.9935,3.34,0.38,2.2512917986064953,1
1341,8.1,0.2,0.49,2.468099531471619,-3.036554268074246,46.0,212.0,0.9968,3.09,0.46,2.302585092994046,1
1342,8.2,0.26,0.49,1.6486586255873816,-3.2188758248682006,19.0,100.0,0.9941,3.12,0.34,2.312535423847214,1
1343,7.8,0.26,0.49,1.1631508098056809,-3.611918412977808,28.0,87.0,0.9919,3.03,0.32,2.424802725718295,1
1344,8.0,0.14,0.49,0.4054651081081644,-3.3524072174927233,42.0,120.0,0.9928,3.26,0.4,2.3608540011180215,1
1345,8.0,0.29,0.49,2.4595888418037104,-3.3524072174927233,40.0,131.0,0.9958,3.14,0.34,2.379546134130174,0
1346,7.5,0.19,0.49,0.47000362924573563,-3.0576076772720784,42.0,140.0,0.9932,3.4,0.47,2.3702437414678603,1
1347,6.9,0.34,0.49,1.9878743481543455,-3.101092789211817,61.0,206.0,0.9957,3.09,0.4,2.1972245773362196,1
1348,6.2,0.2,0.49,0.47000362924573563,-2.7333680090865,17.0,143.0,0.9937,3.22,0.52,2.2192034840549946,1
1349,6.4,0.37,0.49,2.5877640352277083,-3.101092789211817,53.0,243.0,0.9982,3.14,0.48,2.1400661634962708,1
1350,6.2,0.22,0.49,1.791759469228055,-3.540459448995663,31.0,128.0,0.9928,3.41,0.36,2.424802725718295,1
1351,8.9,0.32,0.49,0.47000362924573563,-2.995732273553991,17.0,131.0,0.9956,3.13,0.34,2.2407096892759584,0
1352,6.5,0.44,0.49,2.0412203288596382,-3.101092789211817,16.0,169.0,0.9957,3.11,0.37,2.163323025660538,1
1353,7.0,0.14,0.49,1.7749523509116738,-2.9374633654300153,22.0,118.0,0.9954,3.36,0.36,2.2407096892759584,1
1354,9.0,0.17,0.49,0.0,-3.2441936328524905,46.0,131.0,0.993,3.09,0.51,2.3513752571634776,1
1355,6.4,0.26,0.49,1.8562979903656263,-3.2968373663379125,37.0,161.0,0.9954,3.38,0.53,2.272125885509337,1
1356,9.0,0.22,0.49,2.341805806147327,-3.036554268074246,52.0,195.0,0.9987,3.31,0.44,2.322387720290225,1
1357,8.2,0.2,0.49,1.252762968495368,-2.864704011147587,14.0,108.0,0.9928,3.19,0.35,2.4423470353692043,1
1358,7.8,0.15,0.24,2.0412203288596382,-3.0576076772720784,21.0,98.0,0.9951,2.94,0.31,2.2617630984737906,1
1359,6.9,0.25,0.24,0.5877866649021191,-2.9374633654300153,6.0,121.0,0.993,3.23,0.7,2.4336133554004498,0
1360,7.1,0.28,0.49,1.8718021769015913,-3.1941832122778293,28.0,111.0,0.9926,3.41,0.58,2.501435951739211,1
1361,7.4,0.19,0.49,1.9021075263969205,-3.2968373663379125,15.0,110.0,0.9938,3.2,0.38,2.3978952727983707,1
1362,8.3,0.25,0.49,2.8213788864092133,-3.036554268074246,50.0,228.0,1.0001,3.03,0.52,2.2192034840549946,1
1363,7.5,0.14,0.74,0.47000362924573563,-3.3524072174927233,21.0,126.0,0.9933,3.26,0.45,2.322387720290225,1
1364,7.8,0.49,0.49,1.9459101490553132,-3.146555163288575,29.0,149.0,0.9952,3.21,0.33,2.302585092994046,0
1365,8.1,0.12,0.49,0.1823215567939546,-3.170085660698769,43.0,160.0,0.9934,3.13,0.48,2.272125885509337,1
1366,7.6,0.47,0.49,2.5649493574615367,-1.4312917270506265,42.0,220.0,0.9988,2.96,0.51,2.2192034840549946,0
1367,7.9,0.22,0.49,1.33500106673234,-3.170085660698769,26.0,105.0,0.993,3.1,0.39,2.3513752571634776,0
1368,6.4,0.22,0.49,2.0149030205422647,-2.9187712324178627,42.0,151.0,0.9948,3.27,0.52,2.312535423847214,1
1369,7.3,0.19,0.49,2.744060638625243,-2.8473122684357177,50.0,134.0,0.9998,3.42,0.36,2.2082744135228043,1
1370,8.1,0.3,0.49,2.509599262378372,-3.0159349808715104,50.0,144.0,0.9971,3.09,0.57,2.322387720290225,1
1371,7.5,0.24,0.49,2.2407096892759584,-3.036554268074246,50.0,149.0,0.9962,3.17,0.59,2.3513752571634776,1
1372,7.8,0.21,0.49,0.1823215567939546,-3.3242363405260273,20.0,99.0,0.99,3.05,0.28,2.4932054526026954,1
1373,7.1,0.3,0.49,0.47000362924573563,-3.101092789211817,31.0,100.0,0.9942,3.4,0.59,2.322387720290225,0
1374,6.9,0.26,0.49,0.47000362924573563,-2.8473122684357177,39.0,166.0,0.9965,3.65,0.52,2.2407096892759584,0
1375,7.6,0.31,0.49,1.3737155789130306,-3.123565645063876,27.0,131.0,0.9912,3.08,0.67,2.5494451709255714,1
1376,6.4,0.42,0.74,2.5494451709255714,-2.577021938695806,48.0,209.0,0.9978,3.12,0.58,2.1972245773362196,1
1377,8.2,0.29,0.49,0.0,-3.123565645063876,29.0,118.0,0.9928,3.24,0.36,2.388762789235098,0
1379,6.6,0.46,0.49,2.0014800002101243,-2.9565115604007097,19.0,184.0,0.9956,3.11,0.38,2.1972245773362196,0
1380,7.8,0.28,0.49,0.26236426446749106,-3.079113882493042,27.0,142.0,0.9936,3.09,0.59,2.322387720290225,0
1381,5.8,0.15,0.49,0.09531017980432493,-3.036554268074246,21.0,98.0,0.9929,3.19,0.48,2.2192034840549946,0
1382,7.8,0.4,0.49,2.0541237336955462,-2.8134107167600364,34.0,162.0,0.9966,3.26,0.58,2.424802725718295,1
1383,6.6,0.31,0.49,2.0412203288596382,-2.995732273553991,52.0,220.0,0.9964,3.12,0.45,2.174751721484161,0
1384,6.6,0.325,0.49,2.0412203288596382,-3.0159349808715104,53.0,217.0,0.996,3.16,0.4,2.2300144001592104,0
1385,6.6,0.27,0.49,2.0541237336955462,-3.0159349808715104,62.0,217.0,0.9959,3.17,0.45,2.2407096892759584,1
1386,6.7,0.26,0.49,2.1162555148025524,-3.0576076772720784,54.0,191.0,0.9954,3.23,0.4,2.33214389523559,1
1387,6.7,0.21,0.49,0.3364722366212129,-3.0576076772720784,30.0,114.0,0.9914,2.92,0.42,2.379546134130174,1
1388,8.1,0.28,0.46,2.7343675094195836,-2.8302178350764176,32.0,177.0,1.0004,3.27,0.58,2.1972245773362196,0
1389,6.5,0.13,0.37,0.0,-3.3242363405260273,48.0,114.0,0.9911,3.41,0.51,2.4423470353692043,1
1390,7.8,0.445,0.56,0.0,-3.2188758248682006,8.0,84.0,0.9938,3.25,0.43,2.379546134130174,0
1391,8.8,0.39,0.34,1.7749523509116738,-2.900422093749666,33.0,128.0,0.9927,2.95,0.51,2.468099531471619,1
1392,7.9,0.18,0.33,0.1823215567939546,-3.4112477175156566,20.0,72.0,0.9922,3.12,0.38,2.3513752571634776,1
1393,7.1,0.31,0.38,0.1823215567939546,-3.3242363405260273,10.0,124.0,0.9924,3.14,0.44,2.2925347571405443,1
1394,7.8,0.24,0.18,1.9021075263969205,-3.079113882493042,33.0,160.0,0.9963,3.2,0.56,2.2823823856765264,1
1395,7.0,0.35,0.3,1.8718021769015913,-3.575550768806933,27.0,87.0,0.9936,3.4,0.42,2.4336133554004498,1
